0;1594;0;0;47;0,63;0,24;9,5;8;5486;78;1;72;-1456210982;567569942;47° 34' 23" N;-122° 3' 29" W
0;1610;0;0;55;0,46;0,36;9,5;5;6639;78;1;74;-1456210982;567571338;47° 34' 23" N;-122° 3' 29" W
0;1626;0;0;63;0,11;0,16;9,5;2;6649;78;2;75;-1456211479;567572841;47° 34' 24" N;-122° 3' 29" W
0;1644;0;0;68;-0,21;0,13;9,5;-1;4454;78;2;76;-1456212639;567573915;47° 34' 24" N;-122° 3' 30" W
0;1666;0;0;72;-0,15;0,00;9,5;-1;4654;78;2;77;-1456215124;567575741;47° 34' 25" N;-122° 3' 30" W
0;1685;0;0;68;-0,11;0,01;9,5;-1;3953;79;3;77;-1456216947;567577351;47° 34' 25" N;-122° 3' 31" W
0;1703;0;0;64;-0,01;0,07;9,5;0;2965;79;3;77;-1456218769;567578747;47° 34' 26" N;-122° 3' 31" W
0;1719;0;0;63;0,19;0,01;9,0;2;2935;80;3;79;-1456220758;567580250;47° 34' 26" N;-122° 3' 32" W
0;1737;0;0;60;0,25;-0,03;9,0;3;2774;80;3;79;-1456222912;567581754;47° 34' 26" N;-122° 3' 33" W
0;1753;0;0;58;-0,01;0,09;9,0;0;2717;81;3;80;-1456224569;567583149;47° 34' 27" N;-122° 3' 33" W
0;1769;0;0;59;-0,05;0,11;9,0;-1;2744;81;3;80;-1456226392;567584545;47° 34' 27" N;-122° 3' 34" W
0;1786;0;0;61;-0,20;0,09;9,0;-3;2819;81;3;80;-1456228380;567586048;47° 34' 28" N;-122° 3' 34" W
0;1803;0;0;62;-0,21;-0,09;9,0;-2;2732;81;3;80;-1456229871;567587230;47° 34' 28" N;-122° 3' 35" W
0;1819;0;0;59;-0,25;0,14;9,0;-3;2724;81;3;81;-1456229871;567587230;47° 34' 28" N;-122° 3' 35" W
0;1836;0;0;61;-0,29;0,13;9,0;-3;2812;81;3;81;-1456231528;567588518;47° 34' 29" N;-122° 3' 35" W
0;1853;0;0;63;-0,34;0,11;9,0;-3;2930;81;3;81;-1456233683;567590451;47° 34' 29" N;-122° 3' 36" W
0;1871;0;0;65;-0,25;0,13;9,0;-2;3014;81;3;82;-1456233683;567591632;47° 34' 29" N;-122° 3' 36" W
0;1890;0;0;66;-0,05;0,08;9,0;-1;3092;82;3;84;-1456233517;567593135;47° 34' 30" N;-122° 3' 36" W
